10
165  325 9.3241e-06
175  325 9.3241e-06
185  325 9.3241e-06
195  325 9.3241e-06
215  325 9.3241e-06
225  325 1.86482e-05
235  325 1.86482e-05
245  325 2.79723e-05
255  325 7.45928e-05
265  325 0.000111889
275  325 0.000233102
285  325 0.000484853
295  325 0.002359
305  325 0.00473664
315  325 0.000923086
325  325 2.79723e-05
95  335 1.86482e-05
105  335 1.86482e-05
145  335 9.3241e-06
185  335 1.86482e-05
195  335 9.3241e-06
225  335 1.86482e-05
235  335 9.3241e-06
245  335 9.3241e-06
255  335 1.86482e-05
265  335 9.3241e-05
275  335 0.000111889
285  335 0.000130537
295  335 0.000447557
305  335 0.000354316
315  335 5.59446e-05
85  345 9.3241e-06
95  345 1.86482e-05
105  345 9.3241e-06
115  345 9.3241e-06
165  345 9.3241e-06
175  345 9.3241e-06
185  345 9.3241e-06
225  345 2.79723e-05
235  345 1.86482e-05
255  345 3.72964e-05
265  345 1.86482e-05
275  345 4.66205e-05
285  345 2.79723e-05
295  345 0.000111889
305  345 4.66205e-05
85  355 1.86482e-05
155  355 9.3241e-06
185  355 9.3241e-06
195  355 9.3241e-06
215  355 9.3241e-06
225  355 9.3241e-06
235  355 9.3241e-06
245  355 4.66205e-05
255  355 2.79723e-05
265  355 2.79723e-05
275  355 2.79723e-05
285  355 2.79723e-05
295  355 9.3241e-06
305  355 9.3241e-06
325  355 1.86482e-05
